active,role,signUpSource,state,_id,createdDate,lastLogin
TRUE,consumer,Email,WI,5ff4ce33c3d63511e2a484b6,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff47392c3d63511e2a47881,1.60986E+12,1.60986E+12
TRUE,consumer,Email,WI,5ff4ce3dc3d63511e2a484dc,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce3dc3d63511e2a484dc,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce33c3d63511e2a484b6,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce34c3d63511e2a484ba,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce33c3d63511e2a484b6,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce33c3d63511e2a484b6,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff4ce3ac1e2d0121a9b2fb3,1.60988E+12,1.60988E+12
TRUE,consumer,Email,WI,5ff47392c3d63511e2a47881,1.60986E+12,1.60986E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d1a38f142f11dd1886ba,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d1d08f142f11dd18884c,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1.60995E+12,1.60995E+12
TRUE,consumer,Email,WI,5ff7264e8f142f11dd189504,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff7401ceb7c7d31ca8a46e0,1.61004E+12,1.61004E+12
TRUE,consumer,Email,WI,5ff73bea8f142f3276c3e84a,1.61004E+12,1.61004E+12
TRUE,consumer,Email,WI,5ff74f3db3348b11c93361d1,1.61004E+12,1.61004E+12
TRUE,consumer,Email,WI,5ff7264e8f142f11dd189504,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff73b90eb7c7d31ca8a452b,1.61004E+12,1.61004E+12
TRUE,consumer,Email,WI,5ff7930fb3348b11c93372a6,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff7268eeb7c7d12096da2a9,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff7268eeb7c7d12096da2a9,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff7264e8f142f11dd189504,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff7930fb3348b11c93372a6,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff726a0eb7c7d12096da2db,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff793dd04929111f6e90c69,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff7949eb3348b11c93373d2,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff7268c8f142f11dd189579,1.61003E+12,1.61003E+12
TRUE,consumer,Email,WI,5ff73b90eb7c7d31ca8a452b,1.61004E+12,1.61004E+12
TRUE,consumer,Email,WI,5ff7264e8f142f11dd189504,1.61003E+12,1.61003E+12
TRUE,consumer,Email,KY,5ff616a68f142f11dd189163,1.60996E+12,
TRUE,consumer,Email,WI,5ff7930fb3348b11c93372a6,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff79464b3348b11c933738b,1.61006E+12,1.61006E+12
TRUE,consumer,Email,WI,5ff8c241b3348b11c93379fc,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8ce8504929111f6e913cb,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8ce8504929111f6e913cb,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff873d1b3348b11c9337716,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff873ef04929111f6e910f0,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff8c4e8b3348b11c9337a11,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff873d1b3348b11c9337716,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff8da28b3348b11c9337ac6,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8da7db3348b11c9337b6a,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff873ddb3348b11c9337733,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff8a11db3348b11c93378aa,1.61013E+12,1.61013E+12
TRUE,consumer,Email,WI,5ff873d1b3348b11c9337716,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff873d1b3348b11c9337716,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff873d1b3348b11c9337716,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff8ce8504929111f6e913cb,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8d634b3348b11c9337aa4,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8da28b3348b11c9337ac6,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff8c330b3348b11c9337a04,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ff873ddb3348b11c9337733,1.61012E+12,1.61012E+12
TRUE,consumer,Email,WI,5ff8da7eb3348b11c9337b72,1.61014E+12,1.61014E+12
TRUE,consumer,Email,WI,5ffcb47d04929111f6e9256c,1.6104E+12,1.6104E+12
TRUE,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc9001b3348b11c93388b6,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffcb4bc04929111f6e92608,1.6104E+12,1.6104E+12
TRUE,consumer,Email,WI,5ffc9d87b3348b11c9338920,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc9d87b3348b11c9338920,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffcb47d04929111f6e9256c,1.6104E+12,1.6104E+12
TRUE,consumer,Email,WI,5ffc9d87b3348b11c9338920,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffcb4bc04929111f6e92608,1.6104E+12,1.6104E+12
TRUE,consumer,Email,WI,5ffc8f9704929111f6e922bf,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffc9d9f04929111f6e92456,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5ffca30604929111f6e92525,1.61039E+12,1.61039E+12
TRUE,consumer,Email,WI,5fff0f9804929101d0ab0697,1.61055E+12,1.61055E+12
TRUE,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1.61055E+12,1.61055E+12
TRUE,consumer,Email,WI,5fff4beedf9ace121f0c17ea,1.61057E+12,1.61057E+12
TRUE,consumer,Email,AL,5ffe115404929101d0aaebb2,1.61049E+12,
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1.61055E+12,1.61055E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff4beedf9ace121f0c17ea,1.61057E+12,1.61057E+12
TRUE,consumer,Email,AL,5ffe115404929101d0aaebb2,1.61049E+12,
TRUE,consumer,Email,WI,5fff26bab3348b03eb45bb22,1.61056E+12,1.61056E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1.61055E+12,1.61055E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff4c7461ffa811fdb0854c,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff26bfb3348b03eb45bb32,1.61056E+12,1.61056E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1.61055E+12,1.61055E+12
TRUE,consumer,Email,WI,5fff26f2b3348b03eb45bbb9,1.61056E+12,1.61056E+12
TRUE,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1.61057E+12,1.61057E+12
TRUE,consumer,Email,WI,6000d4bae2571211db395b9f,1.61067E+12,1.61067E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,6000d46cfb296c121a81b20c,1.61067E+12,1.61067E+12
TRUE,consumer,Email,WI,6000b7aefb296c121a8198b1,1.61066E+12,1.61066E+12
TRUE,consumer,Email,WI,60005709bd4dff11dda90ac1,1.61064E+12,1.61064E+12
TRUE,consumer,Email,WI,6000b7aefb296c121a8198b1,1.61066E+12,1.61066E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,6000b7aefb296c121a8198b1,1.61066E+12,1.61066E+12
TRUE,consumer,Google,WI,5e27526d0bdb6a138c32b556,1.57964E+12,
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,6000d46cfb296c121a81b20c,1.61067E+12,1.61067E+12
TRUE,consumer,Email,WI,6000d4abe2571211db395b5c,1.61067E+12,1.61067E+12
TRUE,consumer,Email,WI,600056d6bd4dff11dda90a3f,1.61063E+12,1.61063E+12
TRUE,consumer,Email,WI,60005704bd4dff11dda90a9d,1.61064E+12,1.61064E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,600056a3f7e5b011fce897b0,1.61063E+12,1.61064E+12
TRUE,consumer,Email,WI,60005709bd4dff11dda90ac1,1.61064E+12,1.61064E+12
TRUE,consumer,Email,WI,6002475cfb296c121a81b98d,1.61076E+12,
TRUE,consumer,Email,WI,60024f24e257124ec6b99a13,1.61076E+12,
TRUE,consumer,Email,WI,60037329e257124ec6b99eeb,1.61084E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,WI,6002541ae257124ec6b99a3a,1.61077E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,WI,600258dafb296c4ef805d9b7,1.61077E+12,
TRUE,consumer,Email,WI,60025c65fb296c4ef805d9e6,1.61077E+12,
TRUE,consumer,Email,WI,60037005e257124ec6b99ec2,1.61084E+12,
TRUE,consumer,Email,WI,60025c65fb296c4ef805d9e6,1.61077E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,WI,60025c65fb296c4ef805d9e6,1.61077E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1.61066E+12,
TRUE,consumer,Email,CO,60023de5fb296c121a81b955,1.61076E+12,
TRUE,consumer,Email,WI,6002541ae257124ec6b99a3a,1.61077E+12,
TRUE,consumer,Email,WI,60049cdce257124ec6b9a353,1.61092E+12,
TRUE,consumer,Email,WI,60025fe0e257124ec6b99a87,1.61077E+12,
TRUE,consumer,Email,WI,600498c4e257124ec6b9a331,1.61091E+12,
TRUE,consumer,Email,WI,6004a5d3fb296c4ef805e256,1.61092E+12,
TRUE,consumer,Email,WI,60037a94fb296c4ef805ddbe,1.61084E+12,
TRUE,consumer,Email,WI,600495c3fb296c4ef805e1fc,1.61091E+12,
TRUE,consumer,Email,WI,6004a965e257124ec6b9a39f,1.61092E+12,
TRUE,consumer,Email,WI,6007464b6e64691717e8c1f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,6007464b6e64691717e8c1f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600748196e64691717e8d4f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600746fd6e64691717e8cfb5,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,60074b49325c8a1794623876,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,60074b49325c8a1794623876,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,60074b996e64691717e8f11a,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600748196e64691717e8d4f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600748196e64691717e8d4f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600741d06e6469120a787853,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,6007464b6e64691717e8c1f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,600748196e64691717e8d4f0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,60074246325c8a12289e22a0,1.61109E+12,1.61109E+12
TRUE,consumer,Email,WI,60074883325c8a1794622a12,1.61109E+12,1.61109E+12
TRUE,consumer,Email,AL,6006f786fb296c7f688530f8,1.61107E+12,
TRUE,consumer,Email,WI,60088d55633aab121bb8e41a,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008893b633aab121bb8e0a9,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008893b633aab121bb8e0a9,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60083a1e325c8a17946255de,1.61115E+12,1.61115E+12
TRUE,consumer,Email,WI,6008896c633aab121bb8e11d,1.61117E+12,
TRUE,consumer,Email,WI,60086a09b6310511daa4e1e9,1.61116E+12,1.61116E+12
TRUE,consumer,Email,WI,60088d55633aab121bb8e41a,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60088e5d633aab121bb8e5cf,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60085b3dbe5fc90ee6a67b11,1.61116E+12,1.61116E+12
TRUE,consumer,Email,WI,60088e44b6310511daa4ef80,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008893b633aab121bb8e0a9,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008893b633aab121bb8e0a9,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60088d84633aab121bb8e4a6,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008873eb6310511daa4e8eb,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60086978633aab121bb8c895,1.61116E+12,1.61116E+12
TRUE,consumer,Email,WI,60088a25b6310511daa4ec42,1.61117E+12,1.61117E+12
FALSE,consumer,Email,WI,6008622ebe5fc9247bab4eb9,1.61116E+12,1.61116E+12
TRUE,consumer,Email,WI,6008893b633aab121bb8e0a9,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,6008897ab6310511daa4ebdc,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,60088a46b6310511daa4ec97,1.61117E+12,1.61117E+12
TRUE,consumer,Email,WI,600987d77d983a11f63cfa92,1.61124E+12,1.61124E+12
TRUE,consumer,Email,WI,600987d77d983a11f63cfa92,1.61124E+12,1.61124E+12
TRUE,consumer,Email,WI,600987d77d983a11f63cfa92,1.61124E+12,1.61124E+12
